N,EMG_0,EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,VBAT
659,391718.0,137406.0,-57423.0,229946.0,307154.0,600991.0,203013.0,275326.0,1086.0,755.0,16871.0,775.0,-994.0,-951.0,3649.0
660,392748.0,137724.0,-57321.0,229923.0,306965.0,600762.0,203207.0,276058.0,1086.0,755.0,16871.0,775.0,-994.0,-951.0,3649.0
661,391671.0,137328.0,-57084.0,229982.0,306960.0,600837.0,203091.0,276873.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
662,391021.0,137694.0,-56369.0,230745.0,307769.0,601741.0,202876.0,275320.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
663,389981.0,138490.0,-55751.0,231825.0,308888.0,602825.0,203210.0,274456.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
664,388630.0,137740.0,-55904.0,231736.0,308774.0,602653.0,203399.0,275307.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
665,388526.0,137352.0,-56549.0,231023.0,308020.0,601911.0,203491.0,275639.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
666,389184.0,137492.0,-56694.0,230908.0,307823.0,601706.0,202891.0,274571.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
667,389416.0,137403.0,-56701.0,231082.0,308038.0,601989.0,202796.0,274276.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
668,388885.0,137411.0,-56712.0,231141.0,308156.0,602209.0,203069.0,274923.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
669,388258.0,137931.0,-55946.0,231951.0,308984.0,603187.0,203429.0,275120.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
670,387159.0,138028.0,-55793.0,232256.0,309358.0,603711.0,202779.0,273878.0,1010.0,823.0,17286.0,3399.0,-2974.0,-1628.0,3649.0
671,386608.0,139058.0,-55615.0,232390.0,309586.0,604050.0,202276.0,274814.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
672,385177.0,138624.0,-56101.0,231894.0,309210.0,603882.0,203264.0,276169.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
673,383590.0,136328.0,-58196.0,230353.0,307638.0,602495.0,203889.0,276901.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
674,380414.0,132968.0,-59742.0,229109.0,306136.0,601188.0,204238.0,276212.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
675,378934.0,134061.0,-58862.0,229740.0,306295.0,601628.0,204256.0,274564.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
676,379570.0,136946.0,-57082.0,230684.0,306797.0,602134.0,204013.0,273976.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
677,377333.0,138497.0,-55148.0,232036.0,307861.0,603144.0,204108.0,271261.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
678,374416.0,139168.0,-53399.0,233373.0,308261.0,603385.0,204383.0,268576.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
679,374518.0,139936.0,-53097.0,233304.0,307254.0,602802.0,203926.0,270201.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
680,374425.0,140053.0,-53374.0,233235.0,307409.0,603139.0,203698.0,273119.0,380.0,800.0,17535.0,4308.0,-6545.0,-2552.0,3649.0
681,373397.0,139799.0,-53514.0,233175.0,307533.0,603121.0,204996.0,276298.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
682,370979.0,140211.0,-53004.0,233396.0,307736.0,603484.0,206915.0,277408.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
683,370908.0,141541.0,-52279.0,233479.0,306436.0,602293.0,206514.0,279358.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
684,370743.0,143202.0,-50105.0,236331.0,308921.0,603921.0,202169.0,278362.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
685,368459.0,142849.0,-51809.0,235225.0,308469.0,604645.0,203933.0,278852.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
686,362910.0,139864.0,-56619.0,231639.0,307061.0,604534.0,205517.0,277487.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
687,358968.0,137113.0,-62143.0,226192.0,302643.0,601053.0,206795.0,277617.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
688,357048.0,136228.0,-63779.0,224326.0,301409.0,600683.0,205499.0,275890.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
689,355029.0,136387.0,-62535.0,225549.0,302836.0,602866.0,205317.0,270723.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
690,349308.0,138652.0,-56921.0,230630.0,306924.0,606229.0,205057.0,261939.0,-79.0,-121.0,18186.0,5570.0,-9830.0,-4006.0,3649.0
691,343472.0,141058.0,-50746.0,236417.0,311858.0,606754.0,203371.0,256977.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
692,346386.0,139543.0,-51460.0,235349.0,310041.0,603164.0,204249.0,268304.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
693,349103.0,137488.0,-54035.0,231489.0,305776.0,599699.0,207263.0,281923.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
694,346176.0,136332.0,-56052.0,228531.0,302821.0,596432.0,206445.0,282465.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
695,342278.0,137051.0,-55414.0,229361.0,303432.0,595746.0,205203.0,278567.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
696,338454.0,137673.0,-54361.0,231111.0,304599.0,597142.0,205450.0,275125.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
697,336896.0,138289.0,-52932.0,232531.0,306388.0,599618.0,204677.0,273231.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
698,338706.0,138021.0,-53675.0,231532.0,305862.0,599187.0,204634.0,277354.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
699,339278.0,137383.0,-55199.0,230409.0,304886.0,598386.0,205421.0,281033.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
700,338210.0,137844.0,-56392.0,229824.0,304538.0,598616.0,206253.0,281716.0,683.0,-954.0,18389.0,9336.0,-7973.0,-3157.0,3649.0
701,338487.0,139491.0,-56672.0,229753.0,305014.0,599325.0,205788.0,280611.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
702,337816.0,140222.0,-57831.0,228767.0,304956.0,599641.0,205570.0,280671.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
703,337398.0,139924.0,-60667.0,226142.0,303758.0,598988.0,205896.0,280614.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
704,335361.0,138727.0,-62540.0,223606.0,302462.0,598448.0,205981.0,280176.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
705,332219.0,139687.0,-61262.0,222482.0,301749.0,598408.0,206219.0,280105.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
706,330620.0,140422.0,-61074.0,223263.0,301756.0,598599.0,205895.0,279587.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
707,328628.0,141774.0,-59242.0,225549.0,302154.0,598597.0,205812.0,278500.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
708,324135.0,141798.0,-56982.0,229004.0,303539.0,599042.0,205800.0,278643.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
709,320481.0,141584.0,-57736.0,229631.0,304530.0,599979.0,206270.0,278589.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
710,316917.0,143214.0,-59932.0,226942.0,304124.0,601107.0,207019.0,276976.0,1803.0,730.0,17424.0,9044.0,-4126.0,-894.0,3649.0
711,313112.0,144241.0,-62746.0,223466.0,303100.0,601492.0,206887.0,276749.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
712,312786.0,146180.0,-65277.0,219795.0,301428.0,600742.0,206968.0,280697.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
713,311321.0,145478.0,-68137.0,215382.0,298464.0,598651.0,207880.0,284179.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
714,307661.0,143265.0,-71191.0,212094.0,296376.0,597201.0,207178.0,282531.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
715,303791.0,145674.0,-70978.0,215479.0,299386.0,599086.0,205699.0,277780.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
716,299823.0,150201.0,-68424.0,217561.0,302084.0,601529.0,207854.0,277382.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
717,301538.0,155452.0,-71067.0,215476.0,302556.0,602567.0,209428.0,281951.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
718,306904.0,158308.0,-79682.0,208171.0,296685.0,598680.0,208996.0,286328.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
719,306748.0,161654.0,-79367.0,204407.0,294218.0,597578.0,207264.0,286603.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
720,302979.0,161589.0,-77065.0,202423.0,294150.0,597104.0,208318.0,285936.0,1865.0,3094.0,16786.0,1192.0,-6790.0,-3505.0,3649.0
721,300469.0,149786.0,-81973.0,200906.0,289317.0,593954.0,211548.0,288158.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
722,296688.0,138971.0,-72169.0,210082.0,290874.0,594248.0,208337.0,284640.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
723,291611.0,136245.0,-51712.0,227077.0,300438.0,598607.0,205079.0,279044.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
724,292056.0,136778.0,-43140.0,238998.0,307218.0,602247.0,201479.0,280478.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
725,292460.0,148976.0,-39252.0,244091.0,311756.0,604527.0,202033.0,282322.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
726,297741.0,160034.0,-50023.0,234870.0,306478.0,602293.0,206117.0,285121.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
727,301909.0,161374.0,-64071.0,222044.0,296728.0,596812.0,207566.0,288513.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
728,300551.0,150304.0,-70478.0,214551.0,296503.0,597542.0,205448.0,290221.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
729,297993.0,147925.0,-68102.0,211209.0,297472.0,598508.0,206171.0,288876.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
730,301173.0,151998.0,-59991.0,212648.0,289498.0,594774.0,207988.0,285849.0,1628.0,3811.0,17611.0,-1224.0,-12357.0,-6837.0,3649.0
731,300163.0,146856.0,-48595.0,224833.0,293906.0,595036.0,208663.0,282257.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
732,296184.0,141248.0,-34155.0,234331.0,301643.0,596715.0,205912.0,283052.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
733,293396.0,134613.0,-46364.0,232119.0,304031.0,597434.0,205699.0,290667.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
734,295101.0,134016.0,-61055.0,224744.0,300694.0,594810.0,204541.0,292666.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
735,294709.0,137614.0,-66947.0,222926.0,297321.0,592592.0,205846.0,292284.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
736,295526.0,141143.0,-65428.0,224228.0,295499.0,594036.0,208245.0,291619.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
737,294766.0,139699.0,-65219.0,223633.0,301449.0,597273.0,206486.0,290894.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
738,291042.0,140448.0,-65471.0,223915.0,306682.0,598663.0,203194.0,289934.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
739,293681.0,140993.0,-68360.0,216720.0,303763.0,596788.0,202428.0,291674.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
740,294677.0,134020.0,-71224.0,214722.0,302669.0,597087.0,204958.0,293516.0,2322.0,3760.0,17032.0,-1707.0,-14946.0,-8508.0,3649.0
741,290996.0,132896.0,-60582.0,216298.0,296244.0,595502.0,206874.0,294096.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
742,291372.0,145428.0,-54436.0,216449.0,281786.0,588500.0,205451.0,293356.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
743,290945.0,154809.0,-46741.0,225663.0,284653.0,588281.0,203109.0,291731.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
744,286948.0,150176.0,-46227.0,229567.0,294187.0,593450.0,204140.0,290616.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
745,285044.0,139831.0,-54906.0,226255.0,301035.0,596695.0,205204.0,291252.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
746,291985.0,151286.0,-80481.0,206814.0,301940.0,599303.0,204094.0,295126.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
747,297153.0,157082.0,-104669.0,187834.0,295674.0,599124.0,206644.0,298848.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
748,297819.0,146563.0,-99263.0,183697.0,273013.0,587748.0,206546.0,300346.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
749,290909.0,136485.0,-61333.0,208928.0,265309.0,581877.0,198421.0,298654.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
750,284529.0,137921.0,-30776.0,238033.0,288258.0,588811.0,196306.0,293176.0,3489.0,3086.0,15726.0,-3015.0,-13213.0,-7753.0,3649.0
751,284090.0,142813.0,-34744.0,242783.0,305295.0,593719.0,203974.0,290958.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
752,282562.0,141126.0,-39928.0,242757.0,309538.0,598064.0,205786.0,291655.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
753,281209.0,144779.0,-45091.0,238566.0,311739.0,601828.0,204251.0,290526.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
754,285705.0,147408.0,-57316.0,229371.0,305510.0,600482.0,204848.0,293319.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
755,292464.0,144755.0,-78802.0,210411.0,295553.0,598759.0,208702.0,300401.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
756,287668.0,133880.0,-93617.0,193891.0,286567.0,593279.0,212498.0,301654.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
757,281686.0,136065.0,-83924.0,195909.0,274974.0,584260.0,211247.0,297983.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
758,283249.0,146215.0,-60566.0,214896.0,270417.0,583783.0,207027.0,297923.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
759,285016.0,147765.0,-35872.0,239071.0,302864.0,598201.0,201133.0,293848.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
760,281084.0,145466.0,-38144.0,244276.0,312721.0,603875.0,202541.0,290241.0,3326.0,770.0,15971.0,3391.0,-20438.0,-4926.0,3649.0
761,284231.0,153233.0,-48713.0,239740.0,308724.0,601873.0,202872.0,289404.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
762,286508.0,150449.0,-47686.0,241136.0,314921.0,603307.0,201583.0,289409.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
763,282085.0,136262.0,-42112.0,240898.0,313483.0,604113.0,204809.0,289201.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
764,282163.0,141284.0,-50774.0,233016.0,306761.0,601133.0,205403.0,290956.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
765,287856.0,151579.0,-70032.0,218964.0,296962.0,597156.0,205581.0,294839.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
766,294506.0,155569.0,-68861.0,216123.0,285704.0,592504.0,205908.0,297031.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
767,292644.0,145160.0,-49947.0,229042.0,283767.0,592814.0,203303.0,296456.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
768,286880.0,137517.0,-38734.0,240794.0,299891.0,600859.0,203214.0,295041.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
769,292453.0,140726.0,-51010.0,233287.0,300208.0,601561.0,207521.0,297422.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
770,297506.0,141841.0,-61269.0,225951.0,292507.0,597124.0,208016.0,298291.0,-667.0,962.0,20719.0,4298.0,-31251.0,-7348.0,3649.0
771,301993.0,144617.0,-64813.0,218494.0,287322.0,594994.0,204640.0,298746.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
772,309742.0,156851.0,-65767.0,213711.0,273968.0,588973.0,201455.0,298651.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
773,317450.0,158260.0,-67011.0,214217.0,270669.0,587793.0,199864.0,294888.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
774,312563.0,143923.0,-57580.0,225906.0,289120.0,594181.0,196052.0,284039.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
775,309379.0,148761.0,-51811.0,233263.0,297045.0,596691.0,190909.0,276426.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
776,314957.0,154124.0,-55650.0,233369.0,296416.0,597261.0,187199.0,274071.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
777,321231.0,152548.0,-53038.0,231772.0,296666.0,599166.0,185634.0,270509.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
778,319838.0,146579.0,-53990.0,230805.0,298569.0,601616.0,186646.0,266257.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
779,323478.0,152318.0,-57949.0,225453.0,293516.0,597962.0,186423.0,268308.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
780,329974.0,162794.0,-65156.0,213538.0,283543.0,591345.0,186654.0,272665.0,-1877.0,4212.0,18953.0,-11453.0,-23505.0,-8446.0,3649.0
781,329614.0,154348.0,-61968.0,216478.0,283604.0,592339.0,185890.0,274337.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
782,318387.0,136399.0,-48182.0,232602.0,294326.0,595708.0,184255.0,273529.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
783,310103.0,142389.0,-37720.0,236402.0,297731.0,597273.0,185340.0,272636.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
784,310330.0,153387.0,-50118.0,232012.0,286604.0,593726.0,188614.0,276677.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
785,308007.0,153069.0,-55468.0,230864.0,291906.0,594956.0,187894.0,279069.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
786,304127.0,145800.0,-47431.0,235946.0,296781.0,597655.0,187248.0,279109.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
787,300043.0,146256.0,-47811.0,236718.0,298026.0,601191.0,189075.0,279771.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
788,300556.0,153284.0,-57401.0,227398.0,294873.0,600893.0,191833.0,282679.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
789,304184.0,159478.0,-63128.0,220357.0,287466.0,598473.0,195131.0,285274.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
790,304279.0,154373.0,-63564.0,221878.0,288803.0,600407.0,196715.0,287076.0,7869.0,5030.0,10698.0,4665.0,-13738.0,1023.0,3649.0
791,300353.0,152838.0,-61719.0,224208.0,295981.0,604345.0,197598.0,288793.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
792,297906.0,154239.0,-62020.0,223988.0,296516.0,604665.0,200129.0,291899.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
793,297737.0,149436.0,-54294.0,226160.0,289661.0,601936.0,203247.0,294563.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
794,293288.0,142386.0,-49614.0,230759.0,289664.0,603444.0,204756.0,294503.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
795,291837.0,143987.0,-55161.0,229279.0,291506.0,605106.0,206551.0,297298.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
796,293128.0,148798.0,-60401.0,227528.0,292484.0,601978.0,206906.0,299120.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
797,291196.0,153489.0,-61077.0,229986.0,295371.0,602249.0,204421.0,296906.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
798,286888.0,147757.0,-58271.0,234814.0,298807.0,605089.0,202903.0,294638.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
799,288873.0,151243.0,-61917.0,230009.0,293343.0,602783.0,204033.0,295156.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
800,290929.0,151816.0,-66654.0,226119.0,291123.0,603246.0,205449.0,296336.0,14176.0,6727.0,10025.0,-4358.0,-873.0,-633.0,3649.0
801,289129.0,147773.0,-55909.0,229539.0,294406.0,605556.0,202729.0,298451.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
802,288371.0,147315.0,-51064.0,232788.0,295466.0,605801.0,200848.0,297290.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
803,284286.0,144871.0,-50486.0,232284.0,295490.0,605848.0,202956.0,294529.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
804,284980.0,147661.0,-56954.0,230055.0,293767.0,603789.0,203070.0,295472.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
805,288668.0,145814.0,-61064.0,228719.0,292988.0,603045.0,202389.0,297989.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
806,288212.0,141833.0,-64201.0,223374.0,290623.0,603487.0,204969.0,297139.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
807,288894.0,150610.0,-64406.0,220753.0,287698.0,602292.0,204474.0,294936.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
808,291586.0,154751.0,-58878.0,225523.0,285744.0,599944.0,202553.0,295321.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
809,288073.0,148775.0,-44609.0,235846.0,291461.0,602211.0,200963.0,293422.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
810,284611.0,149123.0,-43689.0,239307.0,299121.0,606610.0,200320.0,292523.0,9338.0,5697.0,10231.0,-5110.0,-2183.0,2225.0,3649.0
811,286975.0,154449.0,-55108.0,231719.0,297013.0,606546.0,202435.0,294788.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
812,288484.0,154888.0,-58382.0,223715.0,291536.0,603159.0,203590.0,295408.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
813,287481.0,146476.0,-59367.0,223090.0,291087.0,602357.0,204482.0,295769.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
814,284747.0,144413.0,-63924.0,226627.0,293271.0,604343.0,204593.0,295273.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
815,286088.0,150711.0,-62724.0,225046.0,289252.0,603001.0,203617.0,295732.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
816,288342.0,157372.0,-67304.0,222927.0,290124.0,602971.0,202881.0,295714.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
817,291157.0,164433.0,-65740.0,225028.0,286257.0,600621.0,202432.0,295104.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
818,288240.0,149735.0,-57414.0,229237.0,287593.0,599964.0,203173.0,294870.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
819,279564.0,138796.0,-50815.0,233274.0,298478.0,604804.0,203350.0,292840.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
820,281449.0,146874.0,-48542.0,233301.0,290185.0,603878.0,203179.0,293686.0,7465.0,3179.0,10126.0,232.0,-3331.0,-131.0,3649.0
821,280831.0,148451.0,-48466.0,236378.0,295704.0,608112.0,201768.0,292933.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
822,280683.0,149652.0,-54861.0,235786.0,302548.0,610836.0,201238.0,293205.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
823,282821.0,156754.0,-62404.0,229021.0,297828.0,607401.0,202519.0,295241.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
824,284662.0,157955.0,-66507.0,224203.0,293208.0,605624.0,202978.0,295886.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
825,284377.0,151646.0,-59055.0,227143.0,290706.0,606042.0,202079.0,295726.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
826,283134.0,147514.0,-54131.0,231305.0,295114.0,606381.0,200538.0,295343.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
827,280900.0,148939.0,-52070.0,234381.0,299125.0,608263.0,199353.0,293319.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
828,280228.0,155008.0,-59001.0,230301.0,294780.0,607814.0,202179.0,293256.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
829,282324.0,161459.0,-68194.0,223003.0,291775.0,605679.0,203691.0,294244.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
830,284227.0,160215.0,-67562.0,221725.0,289098.0,604034.0,203751.0,297600.0,9955.0,2776.0,10267.0,2056.0,-731.0,2084.0,3649.0
831,281003.0,146857.0,-54336.0,229352.0,291714.0,606096.0,203007.0,296039.0,10213.0,2865.0,10887.0,2385.0,-797.0,906.0,3649.0
832,276028.0,141344.0,-46189.0,236449.0,295231.0,608356.0,202499.0,294927.0,10213.0,2865.0,10887.0,2385.0,-797.0,906.0,3649.0
833,277708.0,151681.0,-52354.0,234435.0,295261.0,607431.0,201829.0,295065.0,10213.0,2865.0,10887.0,2385.0,-797.0,906.0,3649.0
